,Location,Newspaper,Date,Text,URL,Language,Nationality_1,Name_1,Name,Nickname,Nationality,Profession,Body,Height_1,Height_2,Age_1,Age,Instrument,Man,Woman,Women,Men,Men_final,Women_final,Height,Reward,Reward_converted,Reward_amount
3349,Caroline du Sud,City Gazette,1813-04-06,"TEN DOLLARS REWARD,
Will be paid to any person who will apprehend or give infor- mation where may be found, an elderly negro man who goes by the name of DICK PINCKNEY. He is a Carpenter by trade, and formerly belonged to Mrs. Pinckney, and is well known about town. All persons are cautioned against employing him, as he has neither badge nor ticket from me.
B. Mulligan,
No. 178, King-street.
April 6.",https://www.marronnage.info/fr/document.php?id=22815,en,[],['name of DICK'],['dick'],[],[],[],[],[],[],[],[],[],['man'],[],[],[],[1],[],[],['ten dollars'],[188],[10]
3350,Caroline du Sud,City Gazette,1813-04-09,"FIVE DOLLARS REWARD.
Ran away from the subscriber, a negro woman named JUNA, about 40 years old, having on each side of her face small marks, is tall and slim, and when she left home was dressed in blue cloth. She is well known in Charleston. Whoever will ap- prehend and commit her to gaol shall be entitled to the above reward, on application to the subscriber. All persons who shall harbor the said wench, will be prosecuted according to law. Rosalie Ferret.
April 9.",https://www.marronnage.info/fr/document.php?id=22816,en,[],['named JUNA'],['juna'],[],[],[],['face'],[],[],['40 '],[40],[],[],"['woman', 'wench']",[],[],[],"[1, 1]",[],['five dollars'],[94],[5]
3351,Caroline du Sud,City Gazette,1813-04-10,"FIFTY DOLLARS REWARD.
Will be paid to any person, who will give information to conviction, of any white person’s harboring or employing the following Runaway (Runaway)--one half of the above for the like information of his being sheltered by a person of color. He is called COVENTRY, but sometimes, takes the name of RICHARD, a Bricklayer by trade, 6 (six) feet high, and a re- markably civil black fellow, about 31 years old. He was seen going towards Combahee a few weeks since, and may have a permit to seek for work, from a mechanic in town, to whom he was hired; so no papers which he may have in possession are to be regarded, and whoever may employ him are hereby re- quired to pay all his wages to the subscriber (Subscriber) only, who will give Twenty Dollars to whoever will secure him in any place of confinement, so as he be recovered by
Abraham Motte,
No. 97 Bay--Charleston, S. C.
This being Coventry’s (COVENTRY’s) first offence, it shall be overlooked if he comes home immediately, of his own ac- cord.
(The Editors of the Augusta Herald and Columbia (S.C.) State Gazette, will please insert the above twice in the papers and forward their bills for payment to this office.)
April 10. (July 10.)",https://www.marronnage.info/fr/document.php?id=22817,en,[],"['called COVENTRY', 'name of RICHARD']",['richard'],['coventry'],[],['bricklayer'],[],[],[],['31 '],[31],[],[],[],[],[],[],[],[],"['fifty dollars', 'twenty dollars']","[940, 376]","[50, 20]"
3352,Caroline du Sud,City Gazette,1813-04-10,"NOTICE.
Absented herself last April, from the plantation of the late Mrs. E. Hardcastle, a Negro Wench by the name of LUCY--Since that period Lucy has been in Georgetown and its vicinity, and as she is tolerably well known in that place and conceals her- self onlty when sent for by the subscriber, it is presumed she might easily be taken. Lucy went off in company with an old Wench, her mother, who has since returned. As Lucy has been several times in Georgetown a particular description would be unnecessary. Should she return of her own accord no notice will be taken of her offence. Twenty-five Dollars will be paid on her delivery to the subscriber, and all reasonable expences paid, or the same sum will be given for lodging her in Geor- getown gaol.
Thomas Palmer,
St. Stephens’, Santee.
The Editor of the Georgetown Gazette will please insert the above four times in his paper, and the expence will be paid to any agent specified.
April 19.",https://www.marronnage.info/fr/document.php?id=22818,en,[],['name of LUCY'],['lucy'],[],[],[],[],[],[],[],[],[],[],"['Wench', 'Wench']",[],[],[],"[1, 1]",[],['twenty-five dollars'],[470],[25]
3353,Caroline du Sud,City Gazette,1813-04-15,"COMMITTED TO THE WORK-HOUSE,
AS RUNAWAYS,
AMOS, who says he belongs to the estate of James Hanscomb, of John’s Island, is 5 feet 2 inches high, and appears to be about 25 years old,
JOHN, who says he belongs to Francis Marion, of St. John’s Parish, near the 45 mile house, 5 feet 3 inches high, appears to be about 25 years old.
POLLOCK and PARIS, two boys, about 13 and 15 years old, who say they belong to a Mr. Dodsworth, who lives with Mr. Isaac Walter, his uncle, not far from Dorchester; that they lived at a plantation called Wampee, under the charge of a Mr. Dere- gar, as their overseer.
ESTHER, who says she belongs to Dr. John W. Ramsay, of Stono, 5 feet 1 inch high, of a yellowish complexion, and ap- pears to be about 18 years old.
John Dupont, M. W. H.",https://www.marronnage.info/fr/document.php?id=22819,en,[],['called Wampee'],[],['wampee'],[],[],[],"['5  2', '5  3', '5  1']","[5, 2, 5, 3, 5, 1]","['25 ', '25 ', '15 ', '18 ']","[25, 25, 15, 18]",[],[],[],[],[],[],[],"[62, 63, 61]",[],[],[]
3354,Caroline du Sud,City Gazette,1813-04-21,"TEN DOLLARS REWARD.
Ranaway, on the 12th of February last, a Negro Boy by the name of CHARLES, belonging to the estate of James Toussi- ger; he is about 19 years of age, and had on when he went away a brown cassimere coatee, with a side pocket under the left arm, with homespun and olive colored pantaloons, and black beaver hat; he is rather inclined to be slender, with thick lips, and of a lightish black complexion. He is uncommonly smart, and writes an excellent hand, and no doubt, with a forged tic- ket of his own writing, has found employment in some retired situation. He has been seen on a Plantation, over the Charles- ton Bridge, belonging to the estate of John Blake, where he has a father, and on the adjoining place, belonging to the estate of the Rev. Mr. Purcell, where it is said he has a wife by the name of Peggy. It is understood he has changed his name and calls himself Paul Cain, and works with a Mr. John Spring. Should a boy of this description offer to hire himself, it is requested he may be lodged in the Work-House. The above sum will be gi- ven to any person lodging him there, and an additional sum of Twenty Dollars, on proof to conviction of his being harbored by any white person, by applying at
No. 5, Water-street.
April 21.",https://www.marronnage.info/fr/document.php?id=22820,en,[],"['name of CHARLES', 'name of Peggy']","['charles', 'peggy']",[],[],[],"['lips', 'hand']",[],[],['19 '],[19],[],"['Boy', 'boy']",[],[],[],"[1, 1]",[],[],"['ten dollars', 'twenty dollars']","[188, 376]","[10, 20]"
3355,Caroline du Sud,City Gazette,1813-04-21,"TWENTY DOLLARS REWARD.
Ran-away on the 12th inst. the subscriber’s Negro Fellow na- med PERRY, 5 feet 8 or 9 inches high, has a down look, slow spoken, and is a little stooped in his shoulders. He is a boat hand, and from the neighborhood of Camden. He was brought from Baltimore some years ago, when he followed the Rope Making business. Had on when he went off, a mixt homespun Coat, as also a cloth Surtout, and white Pantaloons. Had neither hat nor shoes. His left hand was swelled, and has a scar on his under lip. Whoever wll deliver him to the Master of the Work House shall receive 5 dollars reward, or 20 dollars on convic- tion of his being harbored by a white person. All persons are cautioned from harboring or taking the above fellow out of the state, as the law will be strictly enforced against them.
John McWillie.
April 21.",https://www.marronnage.info/fr/document.php?id=22821,en,[],[],[],[],[],[],"['hand', 'hand', 'lip']",['5  8'],"[5, 8]",[],[],[],[],[],[],[],[],[],[68],"['twenty dollars', '5 dollars', '20 dollars']","[376, 94, 376]","[20, 5, 20]"
3356,Caroline du Sud,City Gazette,1813-04-24,"REWARD.
Ranaway from the Subscriber, his Negro Wench PHILLIS, formerly the property of Thomas Rhett Smith, Esq. She is re- markably artful, and will most probably endeavor to pass for a free woman--she is tall and stout, with a mole on one side of her face. $20 will be paid on proof of her being harbored by a white person, $10 if harbored by a black person, and $10 if she is committed to the Work House. All persons are forbid employing her or taking her off the State, as the law will be strictly enforced against them.
Henry Inglesby.
April 24. (May 11)",https://www.marronnage.info/fr/document.php?id=22822,en,[],[],[],[],[],[],['face'],[],[],[],[],[],[],"['Wench', 'woman']",[],[],[],"[1, 1]",[],[],[],[]
3357,Caroline du Sud,City Gazette,1813-04-28,"TWENTY DOLLARS REWARD.
Ran away from the subscriber, on the 9th of March last, his Negro Wench BELINDA, about 5 feet 2 inches high, thick set, smiles when spoken to, and is very plausible in her conversa- tion. All persons are forbid employing or taking her out of the city, as the law will be strictly enforced against them.
Edward Johnston.
April 28.",https://www.marronnage.info/fr/document.php?id=22823,en,[],[],[],[],[],[],[],['5  2'],"[5, 2]",[],[],[],[],['Wench'],[],[],[],[1],[62],['twenty dollars'],[376],[20]
3358,Caroline du Sud,City Gazette,1813-04-30,"RAN AWAY,
On the 22d of April, 1813, my Negro Fellow, named BAR- CUS; had on when he went away a pair of white homespun pantaloons, and took away with him a pair of brown panta- loons patched with blue on the knees, and has a sore on one of his legs, formerly the property of Richard Leitchmare. Barcus is about five feet five inches high, has very large whiskers and wears a handkerchief round his head--his head is gray; he is well known in town. A reward of Five Dollars will be given to any person who will lodge him in the Work-House, or deliver him to his master in King-street.
John Woodmancy. April 30.",https://www.marronnage.info/fr/document.php?id=22824,en,[],[],[],[],[],[],[],['five  five'],"[5, 5]",[],[],[],[],[],[],[],[],[],[65],['five dollars'],[94],[5]
3359,Caroline du Sud,City Gazette,1813-05-12,"RIS, about 5 feet 8 inches high, stout made, of a yellowish
TEN DOLLARS REWARD.
Ranaway on the 10th of March last, a Negro Man named PA-
complexion, speaks plain, is about 35 or 40 years of age, is a carpenter by trade, and lived in Charleston for several years, where it is supposed he is now lurking--was purchased in 1804 of the estate of Col. Lance. Whoever will apprehend and deli- ver said Negro at any gaol in this state will receive the above reward and all reasonable expences.
George Keckeley. May 13.",https://www.marronnage.info/fr/document.php?id=22825,en,[],[],[],[],[],[],[],['5  8'],"[5, 8]","['40 ', 'several ']",[40],[],['Man'],[],[],[],[1],[],[68],['ten dollars'],[188],[10]
3360,Caroline du Sud,City Gazette,1813-05-15,"COMMITTED TO THE WORK-HOUSE, AS RUNAWAYS, RODNEY, a Mulatto Boy, 4 feet 9 inches high, about 15 years old, says he belongs to Mr. William Lowndes, and runaway from a Plantation called the Grove.
Also, JUNE, an African, 5 feet 1 inch high, about 18 years old, says he belongs to William Libby, of Hobcaw; has lost one of his front upper teeth.
Also, ROBIN, a Negro Man, of a very dark yellowish com- plexion and bushy head of hair, 6 feet high, and appears to be 50 years old; says he belongs to Mr. Daniel Townsend, of Edisto, and has been runaway three years.
John Dupont, M. W. H.
May 15.",https://www.marronnage.info/fr/document.php?id=22826,en,['African'],[],[],[],['african'],[],['hair'],"['4  9', '5  1']","[4, 9, 5, 1]","['15 ', '18 ', '50 ', 'three ']","[15, 18, 50, 3]",[],"['Boy', 'Man']",[],[],[],"[1, 1]",[],"[57, 61]",[],[],[]
3361,Caroline du Sud,City Gazette,1813-05-15,"TOM AND ANDREW, 
Absented themselves about ten days since. TOM is a likely young fellow, about 5 feet 7 inches, with very bushy hair; had on when he went away a suit of homespun.--ANDREW is a short thick set fellow, about 25 years old, is dressed in a long seaman’s jacket, homespun under clothes, and has a straw hat. Five Dollars reward will be paid for the delivery of those fel- lows to the Master of the Work-House. Apply at this Office. May 15.",https://www.marronnage.info/fr/document.php?id=22827,en,[],[],[],[],[],[],['hair'],['5  7'],"[5, 7]",['25 '],[25],[],[],[],[],[],[],[],[67],['five dollars'],[94],[5]
3362,Caroline du Sud,City Gazette,1813-05-18,"FIVE DOLLARS REWARD.
RANAWAY on the 13th of May, my Negro Girl CINDER, speaks plain and is about 25 years old--had on when she went away a light homespun gown. Whoever will apprehend the said negro Girl and bring her to my house, will receive the above reward and all reasonable expences.
Nathan Hart,
No. 139 King-street.
May 18.",https://www.marronnage.info/fr/document.php?id=22828,en,[],[],[],[],[],[],[],[],[],['25 '],[25],[],[],"['Girl', 'Girl']",[],[],[],"[1, 1]",[],['five dollars'],[94],[5]
3363,Caroline du Sud,City Gazette,1813-05-25,"FIFTY DOLLARS REWARD.
Runaway from the subscriber on the 27th January, 1809, a Ne- gro Wench, named BIBIANNE, stout made, yellowish com- plexion, high boned cheeks, without any uper front teeth, scars of old soars on her legs; she speaks the French and English languages.--The above reward will be paid for apprehending her. Enquire of the subscriber.
D. V. Marineau,
No. 348, King-street.
May 25.",https://www.marronnage.info/fr/document.php?id=22829,en,['gro'],['named BIBIANNE'],['bibianne'],[],['gro'],[],[],[],[],[],[],[],[],['Wench'],[],[],[],[1],[],['fifty dollars'],[940],[50]
3364,Caroline du Sud,City Gazette,1813-05-25,"TWENTY DOLLARS REWARD.
Ran away from the subscriber, on the 9th of March last, his negro wench BELANDA, about 5 feet 2 inches high, thick set, smiles when spoken to, and is very plausible in her conversa- tion; rolls in her walk, and has a badge, No. 57. All persons are forbid employing or taking her out of the city, as the law will be strictly enforced against them.
Edward Johnston.
N. B. If she returns of her own accord, she will be forgiven. May 25.",https://www.marronnage.info/fr/document.php?id=22830,en,[],[],[],[],[],[],[],['5  2'],"[5, 2]",[],[],[],[],['wench'],[],[],[],[1],[62],['twenty dollars'],[376],[20]
3365,Caroline du Sud,City Gazette,1813-05-29,"FIVE DOLLARS REWARD.
Ran away, the Negro Woman named FRANCOISE, belon- ging to Mrs. Champy. She is well known in town, and at Suli- van’s Island, where it is supposed she hires herself. The above reward, and all reasonable expences will be paid, upon the de- livery of Françoise to the Master of the Work-House.
Peter Suau,
Attorney for Mrs. Champy.
May 29.",https://www.marronnage.info/fr/document.php?id=22831,en,[],['named FRANCOISE'],['francoise'],[],[],[],[],[],[],[],[],[],[],['Woman'],[],[],[],[1],[],['five dollars'],[94],[5]
3366,Caroline du Sud,City Gazette,1813-05-29,"TWENTY DOLLARS REWARD.
Ran away from the subscriber, in Barnwell District, in July last, three NEGROES, viz: Isaac, a black fellow, about 5 feet 6 or 7 inches high, 25 or 26 years of age, stutters when spea- king, one of his front teeth decayed, and is crooked-legged or knock-kneed. Nancy, a keen, artful wench, about 40 years of age, 5 feet 3 or 4 inches high, speaks good English, has a brown scar on the side of her face, supposed to be a bruise or burn; she is well known in Charleston. Marion, about 36 or 40 years of age, 5 ft. 1 inch high, has lost all her upper front teeth, speaks good English, and is well known in Charleston. The above reward will be paid to any one who will deliver said Ne- groes to the subscriber, near Coosawatchie, or 5 dollars each to confine them in any gaol. They are all country born, and supposed to be harbored in Charleston.
Charles Black. May 29.",https://www.marronnage.info/fr/document.php?id=22832,en,[],[],[],[],[],[],['face'],"['5  6', '5  3']","[5, 6, 5, 3]","['26 ', '40 ', '40 ']","[26, 40, 40]",[],[],['wench'],[],['NEGROES'],[2],[1],"[66, 63]","['twenty dollars', '5 dollars']","[376, 94]","[20, 5]"
3367,Caroline du Sud,City Gazette,1813-06-03,"COMMITTED
To Coosawatchie Gaol, on the 20th April, three runaway Ne- groes, who say their names are PETER, DENNIS and SAMP- SON, and that they belong to Mr. James Ancrum.
Hugh Archer, G. B. D.
May 8.",https://www.marronnage.info/fr/document.php?id=22833,en,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3368,Caroline du Sud,City Gazette,1813-06-05,"BROUGHT TO RICHLAND GAOL,
On the 18th April, an African negro man, about 5 feet 3 inches high, about 25 or 26 years of age, spare made and of a black complexion--appears to be a simpleton, and says his name is JESS, but cannot tell his master’s name.
Benjamin Prescott, J. R. D.
May 1.",https://www.marronnage.info/fr/document.php?id=22834,en,['African'],[],[],[],['african'],[],[],['5  3'],"[5, 3]",['26 '],[26],[],['man'],[],[],[],[1],[],[63],[],[],[]
3369,Caroline du Sud,City Gazette,1813-06-12,"COMMITTED
To Coosawatchie Gaol, on the 7th inst. three runaway NE- GROES, one wench and two fellows--the wench named BECK, the fellows ISRAEL and CAESAR; say they belong to Henry Rutledge, near Charleston.
Hugh Archer, Gaoler.
June 12.",https://www.marronnage.info/fr/document.php?id=22835,en,[],['named BECK'],['beck'],[],[],[],[],[],[],[],[],[],[],"['wench', 'wench']",[],[],[],"[1, 1]",[],[],[],[]
3370,Caroline du Sud,City Gazette,1813-06-17,"TEN DOLLARS REWARD.
Ranaway yesterday morning, two Negro Men, MARCUS and TOM. Marcus is well known in town, as he has been driving a carriage five or six years. The above Reward will be paid for lodging the said two fellows in the Work-House, or five dollars for either of them. All persons are forbid harboring or employing them. William Dewees. June 17.",https://www.marronnage.info/fr/document.php?id=22836,en,[],[],[],[],[],[],[],[],[],['six '],[6],[],[],[],[],['two Negro Men'],[2],[],[],"['ten dollars', 'five dollars']","[188, 94]","[10, 5]"
3371,Caroline du Sud,City Gazette,1813-06-23,"THIRTY DOLLARS REWARD.
Ran away from the subscriber, on the 14th inst. his Negro Fel- low, named JIM: He is about 32 or 33 years of age, 6 feet high, of a yellowish complexion, an active raw-boned fellow, very much pock-marked--he is a very plausible negro, has been ac- customed to go in Canal boats to Charleston, is well known on all the Wharves--it is supposed he will make directly for Char- leston: Therefore, owners and masters of vessels are cautioned against employing or taking him on board any vessel, as the law will be strictly enforced against such person or persons as may employ or take said Negro out of the state.
The above reward will be paid, by lodging the said Fellow in the Work House, or delivering him to me or Mr William Clarkson.
Wm. Lenoir, Camden, S. C.
June 21.",https://www.marronnage.info/fr/document.php?id=22837,en,[],['named JIM'],['jim'],[],[],[],[],[],[],['33 '],[33],[],[],[],[],[],[],[],[],['thirty dollars'],[564],[30]
3372,Caroline du Sud,City Gazette,1813-07-02,"RAN AWAY, 
From Mr. J. W. Brandt, on Long Island, two young Negro Fellows, ABSOLUM and CYRUS. The former is stout and well set, rather short, has a round face and black skin, one hand and wrist and his breast much scarred by a burn; formerly belon- ged to Major Geddes. The latter has also a black skin, white teeth, round face, but the lower jaw rather long; each side of his hair cut, forming a ridge in the middle, and is about 30 years of age.-- Both fellows are now the property of Dr. Ed- ward Brallsford, and whoever will deliver them at Long Is- land, or to the Master of the Work-House, in Charleston, shall receive a reward of Ten Dollars.
July 2.
N. B. They both had on short jackets ad pantaloons of homes- pun, and are very artful and in all probability will change their dress.",https://www.marronnage.info/fr/document.php?id=22838,en,[],[],[],[],[],[],"['face', 'hand', 'breast', 'face', 'hair']",[],[],['30 '],[30],[],[],[],[],[],[],[],[],['ten dollars'],[188],[10]
3373,Caroline du Sud,City Gazette,1813-07-05,"ENTICED AWAY,
From the subscriber, on Sunday the 30th May last, a Negro Boy named ARCHEY, an African by birth, who was seized on by me on the 29th June, 1812, on John’s Island, he having been imported into this state contrary to law. Said boy is about 9 years of age, has a scar on his head, occasioned by a burn, speaks English, and had on a light colored homespun clothes. Five Dollars will be paid for the delivery of him to the subscriber, and Fifty Dollars on proof of his being harbored or in the possession of a white person after this notice.
James Fogartie.",https://www.marronnage.info/fr/document.php?id=22839,en,['African'],['named ARCHEY'],['archey'],[],['african'],[],[],[],[],['9 '],[9],[],"['Boy', 'boy']",[],[],[],"[1, 1]",[],[],"['five dollars', 'fifty dollars']","[94, 940]","[5, 50]"
3374,Caroline du Sud,City Gazette,1813-07-22,"A RUNAWAY NEGRO,
Taken up and is now in custody of the Gaoler in Charleston, a Negro Man named SAM, stout built and about 5 feet 7 or 8 inches high, and says he belongs to Mr. George Odem, who lives at Saltketchers, ten miles from Barnwell Court-House. The owner is hereby requested to call for said Negro, and by proving property and paying expences take him away.
John Heffernan, Gaoler.
July 21.",https://www.marronnage.info/fr/document.php?id=22840,en,[],['named SAM'],['sam'],[],[],[],[],['5  7'],"[5, 7]",[],[],[],['Man'],[],[],[],[1],[],[67],[],[],[]
3375,Caroline du Sud,City Gazette,1813-07-27,"One Hundred Dollars Reward.
Ran away from the subscriber, his Negro Fellow STEPHEN, well known on James Island, being lately the property of Winborn Lawton, deceased. He has been seen frequently on the Plantation of the present Winborn Lawton, and where it is conjectured he conceals himself. Stephen is about 45 years old, stout and square made, wears his beard, which, and the hair of his head are somewhat gray. The above reward will be paid on the conviction of his being harbored by a white person, or fifty dollars if by a person of color, or twenty dollars for his being lodged in the Work-House in Charleston, or delivered to the subscriber, at No. 6, Lamboll-street.
John Hughes.
July 27.",https://www.marronnage.info/fr/document.php?id=22841,en,[],[],[],[],[],[],['hair'],[],[],['45 '],[45],[],[],[],[],[],[],[],[],"['hundred dollars', 'fifty dollars', 'twenty dollars']","[1880, 940, 376]","[100, 50, 20]"
3376,Caroline du Sud,City Gazette,1813-07-28,"COMMITTED TO THE WORK-HOUSE,
AS RUNAWAYS,
MOSES, who says he belongs to Wm. Riggins, who lives 30 miles beyond Nelson’s Ferry, north side of Santee; has on a round Jacket and pantaloons of homespun, 5 feet 3 inches high, stout made, country born, and appears to be about 25 years old.
PETER, who says he belongs to George Eveleigh, who lives about 20 miles beyong Nelson’s Ferry, north side of Santee; has on very ragged homespun clothes, 5 feet 2 inches high, a little hard of hearing, yellowish complexion; says he was born in Virginia, and appears to be about 17 years old.
John DuPont, M. W. H.
July 28.",https://www.marronnage.info/fr/document.php?id=22842,en,['Virginia'],[],[],[],['virginia'],[],[],"['5  3', '5  2']","[5, 3, 5, 2]","['25 ', '17 ']","[25, 17]",[],[],[],[],[],[],[],"[63, 62]",[],[],[]
3377,Caroline du Sud,City Gazette,1813-07-28,"BROUGHT TO COLLETON GAOL,
On the 28th June, a Negro Boy, supposed to be about eighteen years of age, and about 5 feet 4 inches high. He is well made, a large nose and very flat; he has a large scar on the right arm, between the elbow and the shoulder. He says that his name is JOHN, but says he cannot recollect his master’s name, being (...)lately bought by him from Benjamin Fuller; he again says that he belongs to Mr. Cole, on Ashley river, and bought him from John Prileau.
John Fabian,
Agent for Jos. Koger, jr. Shff. Col. Dis.
July 28.",https://www.marronnage.info/fr/document.php?id=22843,en,[],[],[],[],[],[],[],['5  4'],"[5, 4]",['eighteen '],[18],[],['Boy'],[],[],[],[1],[],[64],[],[],[]
3378,Caroline du Sud,City Gazette,1813-07-28,"COMMITTED,
To this gaol on the 27th March last, an African Negro MAN, about 5 feet 4 or 5 inches high, dark complexion, has one toe off at the first joint of the left foot; speaks good English, says his name is Jerry, but will not tell his owner’s name.
Hugh Archer, Gaoler.
Coosawatchie, July 19.",https://www.marronnage.info/fr/document.php?id=22844,en,['African'],[],[],[],['african'],[],[],['5  4'],"[5, 4]",[],[],[],['MAN'],[],[],[],[1],[],[64],[],[],[]
3379,Caroline du Sud,City Gazette,1813-08-02,"BROUGHT
To this Gaol on the 5th inst. an African Negro Boy, 5 feet high, who says his name is PAUL, and that he belongs to Mr. Marchant, near Charleston. The owner is requested to come forward, pay charges, and take him away.
Hugh Archer, G. B. D.
Coosawatchie, 20th July, 1813.",https://www.marronnage.info/fr/document.php?id=22845,en,[],[],[],[],[],[],[],[],[],[],[],[],['Boy'],[],[],[],[1],[],[],[],[],[]
3380,Caroline du Sud,City Gazette,1813-08-02,"COMMITTED,
To Coosawatchie gaol, on the 22d and 27th instant, two negro fellows, viz. APRIL and ISAAC. April a stout country born, about 5 feet 8 or 9 inches high, yellowish complexion, has on an oznaburgs jacket and pantaloons, says he belongs to Mr. James Tice on Black swamp. Isaac about 5 feet 9 or 10 inches high, says he belongs to Mrs. Eliza Williams, on the Euhaw. Hugh Archer, gaoler.
July 30.",https://www.marronnage.info/fr/document.php?id=22846,en,[],[],[],[],[],[],[],"['5  8', '5  9']","[5, 8, 5, 9]",[],[],[],[],[],[],[],[],[],"[68, 69]",[],[],[]
3381,Caroline du Sud,City Gazette,1813-08-13,"TWENTY DOLLARS REWARD.
Ranaway from the subscriber, on the 6th inst. his man DAVID, a mulatto, about 25 years of age, 5 feet 9 or 10 inches high, a little round shouldered, has thick lips, is very artful and a perfect villain. He will no doubt attempt to get out of this state, as he has made the attempt once before. His dress cannot be described as he took with him a large quantity of clothes. The above reward will be paid for apprehending the said negro, and lodging him in any gaol in this state, so that his owner may get him again.
William Mathewes.
St. James, Santee, Aug. 9.",https://www.marronnage.info/fr/document.php?id=22847,en,[],[],[],[],[],[],['lips'],['5  9'],"[5, 9]",['25 '],[25],[],['man'],[],[],[],[1],[],[69],['twenty dollars'],[376],[20]
3382,Caroline du Sud,City Gazette,1813-08-14,"RAN AWAY,
ON the 11th inst. my Negro Woman, named LUCY, about 5 feet 4 inches high, very dark complexion, heavy eyes, roundface, about 24 years old. A reward of Five Dollars will be paid to any person who will deliver her at No. 75 Bay, two doors from the Union Bank. All persons are warned from harboring the said Woman.
J. B. Duplat. August 14.",https://www.marronnage.info/fr/document.php?id=22848,en,[],['named LUCY'],['lucy'],[],[],[],['eyes'],['5  4'],"[5, 4]",['24 '],[24],[],[],"['Woman', 'Woman']",[],[],[],"[1, 1]",[64],['five dollars'],[94],[5]
3383,Caroline du Sud,City Gazette,1813-08-16,"RANAWAY,
From the subscriber, on the 23d ult. a Negro Fellow named JIM, (sometimes calls himself Major Snipes,) about 5 feet, 7 or 8 inches high, well made, has a scar over his right eye, and one on his right instep, is very talkative; he formerly belonged to Major Snipes, and lately to John Julius Pringle, esq. from whom the subscriber purchased him. The fellow has got a wife at Mr. John Smith’s plantation on (...), and another at Mr. Hugh Wilson’s plantation James Island. A reward of Ten Dollars with all reasonable expences will be paid for the delivery of the said Fellow to the Master of the Work-House, or to the subscriber. John M. Frazer.
August 16.",https://www.marronnage.info/fr/document.php?id=22849,en,[],['named JIM'],['jim'],[],[],[],['eye'],[],[],[],[],[],[],[],[],[],[],[],[],['ten dollars'],[188],[10]
3384,Caroline du Sud,City Gazette,1813-08-17,"COMMITTED TO THE WORK-HOUSE, 
AS RUNAWAYS, 
ABRAM, who says he belongs to Dr. George Graves, who lives in Edgefield district, that he was attending a saw mill
when he absconded; he is five feet three inches high, nothing remarkable in his person, and appears to be about twenty-five years old.
ABNER, who says he belongs to Robert Walton, who lives in Augusta, in Georgia; he is of a yellowish complexion, slim made, is five feet four inches high, very ragged, and appears to be about eighteen years old.
John Du Pont, M. W. H. August 17.",https://www.marronnage.info/fr/document.php?id=22850,en,[],[],[],[],[],[],[],"['five  three', 'five  four']","[5, 3, 5, 4]","['twenty-five ', 'eighteen ']","[25, 18]",[],[],[],[],[],[],[],"[63, 64]",[],[],[]
3385,Caroline du Sud,City Gazette,1813-08-19,"RAN AWAY
From the subscriber, on the night of the 17th inst. the fol- lowing Negro Slaves, viz:--HERCULES, a fellow about 5 feet 2 inches high, about 40 years of age, walks parrot-toed, and very artful and intelligent. ALBRO, an African about the same height, with a broad foot, has his country marks on his breast, dressed in duck trowsers, striped cotton shirt, and tarpaulin hat. CHARLES, a boy about 16 years of age, dressed in mixt cotton pantaloons, with homespun shirt and fine hat. ELLEN, a mulatto wench about 5 feet 10 inches high, has a broad flat nose, with a scar on the bridge, supposed to be done when young; she took with her a mulatto child about 2 years of age, which she says is the son of a John Campbell, formerly of this place, but now in St. Mary’s, where it is feared she will try to go, having been purchased from a gentleman from that place, and she with the fellows escaped in a boat. She entered the house in the night and took a quantity of the subscriber’s CLO- THING, consisting of Coats, Pantaloons, fine Shirts, Hand- kerchiefs, &c. with a variety of other things, among which are a set of Jewels, consisting of a pair of Ear Rings set with Brilliants, 1 Finger Ring set with ditto, and a Handkerchief Pin to match, set with Diamonds and Pearl, worth about 100 dol- lars--also, 1 Topaz Finger Ring, and 1 plain ditto, suspended to a plat of auburn hair; and cash to the amount of about $138, viz. 3 Twenty, 5 ten and 4 Five Dollar Notes, five dollars in sil- ver, and small change not recollected. Also, an African fellow, named GEORGE, belonging to Abraham Mott. Twenty-Five Dollars reward will be paid on their apprehension, and all the cash that may be found on them.
J. W. Brandt.
Long Island, (next to Sulivan’s)
August 19, 1813",https://www.marronnage.info/fr/document.php?id=22851,en,"['African', 'African']",['named GEORGE'],['george'],[],"['african', 'african']",[],"['breast', 'ear', 'hair']","['5  2', '5  10']","[5, 2, 5, 10]","['40 ', '16 ']","[40, 16]",[],['boy'],['wench'],[],[],[1],[1],"[62, 70]","['five dollars', 'twenty-five dollars']","[94, 470]","[5, 25]"
3386,Caroline du Sud,City Gazette,1813-08-21,"COMMITTED
To Coosawatchie Gaol, on the 14th inst. a Negro Fellow who says his name is SAMPSON, and that he belongs to Mr. Ancram. 
Hugh Archer, Gaoler. 
August 20.",https://www.marronnage.info/fr/document.php?id=22852,en,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
